business_time,business_job_openings,business_review,plat_customer_support_cnt_t3m,plat_dashboard_cnt_t3m,plat_trsct_acct_flag,plat_saving_acct_flag,plat_login_cnt_t1m,fin_revenue,fin_profit,fin_assets,fin_liabilities,tran_vol_t1m,tran_vol_t3m,tran_cnt_t3m,tran_inflow_t3m,tran_outflow_t3m,credit_score,credit_lines_cnt,credit_current_amt,credit_default_cnt_t12m,credit_inquiry_cnt_t3m,credit_court_cnt_t12m,loan_amount,loan_late_repayment_cnt,loan_interest_rate,loan_utilization_amount,drv_income_pm_avg_t3m,drv_profit_margin_rate,drv_asset_liability_rate,drv_loan_util_rate,drv_inflow_outflow_rate_t3m,drv_tran_vol_std_t12m,drv_inflow_std_t6m,drv_trans_vol_prop_t1t3,business_industry_manufacturing,business_industry_retail,business_industry_services,business_structure_company,business_location_urban
1,1,4,1,0,1,1,16,43961,11529,206144,22825,6775,35259,0,12517,12354,514,9,880542,0,0,0,25377,0,0.14,5583,54.333333333333336,0.2622551807283729,9.031500547645125,0.22000236434566733,1.0131941071717663,245.02597287209326,146.5340537330846,0.19214952210783062,True,False,False,False,False
6,0,4,0,0,1,0,3,59841,6889,318694,67885,3570,20319,471,15332,15410,509,1,52234,0,0,0,5084,0,0.13,1112,-26.0,0.1151217392757474,4.69461589452751,0.2187254130605822,0.9949383517196626,909.0427444588282,434.93695275089783,0.17569762291451352,False,True,False,True,False
11,9,5,0,0,1,0,14,331913,77942,1909154,488749,33573,171748,2521,69538,68119,589,3,192069,0,0,1,43673,0,0.13,7048,473.0,0.23482659612609327,3.9062054346914263,0.16138117372289515,1.0208311924719975,325.3638085226992,786.2399341670875,0.19547825884435335,False,True,False,False,True
18,6,2,0,1,0,1,15,50937,10852,479772,69331,8378,19826,0,11534,9844,515,2,189074,0,0,0,36388,1,0.12,4063,563.3333333333334,0.21304749003671203,6.92002134687225,0.11165768934813675,1.1716781796017879,99.2448743246187,193.7330941066361,0.4225764148088369,False,False,True,False,True
7,1,3,0,0,1,0,15,42350,9278,208336,69726,4345,14092,0,9631,9299,514,3,118308,0,0,2,46942,0,0.15,6807,110.66666666666667,0.21907910271546635,2.9879241602845426,0.14500873418260832,1.0357027637380363,360.9046748886062,501.18078404610367,0.30833096792506387,True,False,False,False,False
11,2,1,1,1,1,0,11,338261,18397,1526892,356475,38218,99234,630,97699,78383,527,6,185022,0,1,0,1451,1,0.1,446,6438.666666666667,0.05438699702300886,4.283307384809594,0.3073742246726396,1.2464309863108072,213.16541968405056,768.3455559909139,0.38513009653949254,False,False,True,True,False
6,0,4,0,0,1,0,5,40904,9341,136666,48739,3217,12476,465,12004,11680,511,4,12664,0,0,0,17862,0,0.12,5582,108.0,0.22836397418345394,2.804037834177968,0.3125069980965178,1.0277397260273973,823.7411523705913,902.8119632554289,0.2578550817569734,False,True,False,False,False
8,6,1,1,0,1,1,15,59193,8199,589438,205998,8248,22468,0,16591,19360,513,6,290592,1,0,0,11377,0,0.17,2019,-923.0,0.13851299984795498,2.8613772949251937,0.17746330315548914,0.8569731404958678,371.4472828346378,285.001640360946,0.36709987537831584,False,False,False,True,True
18,6,3,0,0,1,1,7,49408,8397,260741,121826,2104,4307,0,9940,10356,513,1,60205,0,1,0,1401,0,0.12,396,-138.66666666666666,0.16995223445595856,2.140273833171901,0.2826552462526767,0.9598300502124373,428.4908800993398,94.7342608320184,0.4885070814952403,False,False,True,True,False
16,3,4,0,3,0,0,9,341143,86261,1350076,615333,35177,86348,0,87338,94532,645,2,149786,0,1,0,40915,0,0.11,6274,-2398.0,0.25285877183468514,2.1940575265750413,0.15334229500183308,0.9238987855964118,540.5828647753056,843.0063037685908,0.4073863899569185,False,True,False,True,False
13,9,5,0,1,1,1,15,344427,23003,904142,310258,44328,104075,0,76356,83227,527,3,217662,0,0,2,44049,1,0.12,2447,-2290.3333333333335,0.06678628562801406,2.914161762146343,0.055551771890394785,0.9174426568301153,325.14910960423657,954.4418641727895,0.42592361277924573,False,False,False,True,False
18,1,1,1,0,1,1,14,58936,10827,279406,137492,6821,31240,258,15552,17729,515,2,152022,0,2,0,25142,0,0.17,2724,-725.6666666666666,0.18370775078050766,2.0321618712361444,0.10834460265690876,0.87720683625698,466.1112899030593,503.049518446846,0.21834186939820743,False,False,True,False,False
1,0,2,2,1,1,1,11,315019,84562,2369329,911386,27930,91543,0,74025,75493,642,6,469632,0,0,0,18752,0,0.14,16877,-489.3333333333333,0.26843460235731814,2.599698700660313,0.9000106655290102,0.9805544884956221,245.26712010255602,6.049418720843636,0.3051025201271534,False,False,True,True,True
19,4,2,0,1,1,1,6,45993,7052,183878,86085,7555,22771,0,10245,9170,510,8,582120,0,0,0,7311,0,0.11,829,358.3333333333333,0.15332768029917596,2.1360051112272753,0.11339078101490904,1.1172300981461287,222.68777239705918,585.6040405615504,0.331781652101357,False,False,False,False,False
16,8,3,2,0,1,1,16,321318,27049,2410469,1117823,48094,86808,1456,85691,79928,539,6,17436,0,1,2,47352,0,0.16,6748,1921.0,0.08418140284702381,2.156395958930886,0.14250718026693698,1.0721023921529376,240.26843642883267,615.0454102768176,0.5540272785918349,True,False,False,False,True
18,4,2,0,1,1,1,10,45951,7837,135942,54263,3206,12496,0,11361,10637,510,3,102021,0,0,0,5005,0,0.15,167,241.33333333333334,0.17055123936367,2.505242983248254,0.03336663336663337,1.068064303845069,621.4189790215778,485.7101606489066,0.25656209987195905,False,True,False,True,True
12,2,1,0,0,1,0,7,42742,7352,123685,61051,6429,30240,0,9530,8453,509,7,53466,0,0,0,39411,0,0.18,5868,359.0,0.17200879696785362,2.0259291412098084,0.14889244119662023,1.1274103868449072,370.6195937912873,769.4290961716712,0.21259920634920634,False,False,True,False,False
10,7,3,1,0,1,0,13,57174,5265,123275,45874,5858,6864,0,11794,11385,506,6,345246,0,0,1,4146,0,0.13,556,136.33333333333334,0.09208731241473397,2.687252038191568,0.13410516160154365,1.0359244620114185,647.2266324177208,307.5865143443423,0.8534382284382285,False,True,False,False,False
16,3,4,0,0,1,0,12,1096199,217425,5104421,827603,121285,532543,0,323285,327198,862,8,584400,0,1,2,32313,0,0.13,3635,-1304.3333333333333,0.19834446117903776,6.167716888411473,0.11249342369943985,0.9880408804454794,796.3628046590055,118.37071529216136,0.22774686738911223,False,False,False,False,False
4,1,3,1,1,1,1,18,303249,70385,1565042,628971,33526,132801,0,75856,89132,601,8,729936,0,0,2,41051,0,0.11,1078,-4425.333333333333,0.23210299127119957,2.4882578052088253,0.026260018026357457,0.8510523717632276,698.3249199839241,472.1386766460879,0.2524529182762178,False,False,False,False,False
17,1,4,1,1,1,1,13,317315,27495,2577186,334461,20079,86326,1201,70540,60437,542,9,584838,0,0,0,20155,0,0.14,2822,3367.6666666666665,0.08664891354017301,7.705490326226376,0.14001488464400894,1.1671658090242731,47.036504046524264,582.0939373200267,0.23259504668350206,False,True,False,False,True
16,8,3,0,0,1,1,5,44085,3555,304695,116866,6727,24034,0,9858,10486,506,3,64221,0,1,0,46346,0,0.19,30801,-209.33333333333334,0.08063967335828513,2.607216812417641,0.6645880982177534,0.9401106236887278,373.5176911569893,195.88869637102857,0.2798951485395689,True,False,False,False,False
8,3,2,0,1,0,1,5,295743,40116,2170637,933661,48351,245942,0,86564,70694,546,1,73412,0,0,0,12582,0,0.12,1206,5290.0,0.13564479970785445,2.3248663058647625,0.09585121602288985,1.2244886411859564,231.68369142938516,580.2629901694515,0.19659513218563726,False,False,True,False,True
1,8,4,0,0,0,0,13,51048,4660,376415,85436,2793,14245,0,11474,11188,507,2,168510,0,0,0,45911,0,0.13,9412,95.33333333333333,0.09128663218931202,4.405812538040171,0.20500533641175317,1.025563103324991,529.5451180640227,61.235344064439644,0.19606879606879607,False,False,False,False,False
16,5,3,1,0,1,0,11,49022,14175,389995,78345,3625,18183,0,10650,11356,520,2,44104,0,0,0,12857,0,0.18,1109,-235.33333333333334,0.2891558891926074,4.9779181823983665,0.08625651396126624,0.9378302219091229,153.46647120251623,124.05567566429565,0.19936204146730463,True,False,False,False,True
17,6,4,0,1,1,0,5,45685,4935,358975,143912,2731,11766,236,12857,13184,506,6,20052,0,0,1,29203,1,0.17,5780,-109.0,0.10802232680310823,2.494406303852354,0.19792487073245899,0.9751972087378641,308.975090753266,684.5856341811572,0.23210946795852455,False,False,False,True,False
1,4,2,1,0,0,0,10,279135,80795,2664595,1065007,38646,107539,2553,67339,55081,635,4,58404,0,0,0,2210,0,0.12,413,4086.0,0.289447758253175,2.5019506914039065,0.18687782805429864,1.2225449792124325,63.41967407438786,648.9467533529695,0.35936729930536826,False,False,False,False,True
11,4,2,0,1,1,0,14,48337,13087,229466,29653,2342,7996,124,11211,10123,516,5,27635,0,0,0,6714,0,0.18,380,362.6666666666667,0.2707449779671887,7.738373857619802,0.05659815311289842,1.1074780203496988,888.4781204916427,404.5930257036301,0.29289644822411204,False,False,False,False,False
10,3,1,3,0,1,0,16,51512,15215,382495,106383,3149,16685,575,15076,13653,523,3,208785,0,1,0,40983,0,0.13,10018,474.3333333333333,0.29536806957602113,3.595452280909544,0.24444281775370275,1.104226177396909,954.1225721783247,274.865246754907,0.18873239436619718,False,False,False,False,False
15,8,4,1,0,1,0,7,53564,8083,358585,58833,2467,3375,139,15512,18168,510,4,24664,0,1,1,19793,0,0.16,1155,-885.3333333333334,0.15090359196475245,6.0949637108425545,0.05835396352245743,0.8538088947600176,724.4348729821819,379.88787256965384,0.7309629629629629,True,False,False,True,False
11,9,2,0,1,1,0,4,260687,61129,635508,222935,13602,34564,0,73438,74046,569,1,31289,0,0,0,1766,0,0.18,226,-202.66666666666666,0.23449193860836942,2.850642563976047,0.12797281993204984,0.9917888879885477,740.8733617434885,858.5114289441107,0.39353084133780813,True,False,False,False,True
3,4,1,1,1,1,1,17,53555,14286,246405,70189,3611,4437,158,11981,9856,521,3,202848,0,1,0,28713,0,0.17,17012,708.3333333333334,0.26675380450004665,3.5105928279360015,0.5924842405878871,1.2156047077922079,275.55164736621305,829.4902807093529,0.8138381789497409,False,False,True,True,False
11,4,3,0,0,1,1,5,49371,4776,266851,30018,3292,11025,136,13957,13812,506,4,92296,0,1,1,13197,0,0.15,3959,48.333333333333336,0.09673695084158716,8.889699513625159,0.29999242252026975,1.010498117578917,484.64045802367184,976.6250952608669,0.29859410430839,False,False,False,True,True
18,2,2,1,1,1,1,13,1187660,230331,11764845,1974897,70408,188456,0,290462,282424,832,7,134617,0,2,0,42038,0,0.16,11771,2679.3333333333335,0.1939368169341394,5.95719422329367,0.28000856368047955,1.0284607540435657,171.32677436482336,152.98795386526854,0.373604448783801,False,True,False,True,False
10,8,2,0,1,1,1,7,42470,12091,301177,85346,3124,16688,469,10757,12781,517,3,230733,0,1,1,10296,0,0.15,987,-674.6666666666666,0.28469507887920886,3.528894148524828,0.09586247086247086,0.8416399342774431,983.8467994123405,76.46529889226427,0.18720038350910834,True,False,False,True,True
14,5,2,2,0,1,0,15,55880,3572,172983,82152,4015,7403,414,15481,12573,505,8,737096,0,0,0,4462,0,0.16,630,969.3333333333334,0.0639226914817466,2.1056456324861235,0.14119229045271178,1.2312892706593495,745.1369517117492,159.7803694700175,0.5423476968796433,False,True,False,False,False
13,4,2,0,1,1,0,16,877721,248241,5491038,1347759,59969,217038,0,210867,204546,851,5,167350,0,0,1,31122,0,0.11,7910,2107.0,0.28282449662250303,4.074198725439786,0.25416104363472786,1.0309025842597752,692.364424640381,78.88449994238012,0.27630645324781833,False,False,False,True,True
4,6,1,0,0,1,0,6,256189,38804,690183,138034,19570,57229,1282,66482,79622,552,9,206811,0,0,0,49539,0,0.18,14490,-4380.0,0.15146630027050342,5.000094179694858,0.29249682068673166,0.8349702343573384,261.3385241300277,926.1297450953739,0.34195949605969,False,True,False,False,True
4,6,5,0,0,0,1,14,56915,7824,266943,68448,3443,9600,125,16014,13832,511,2,167496,0,0,1,36620,0,0.12,22582,727.3333333333334,0.1374681542651322,3.899938639551192,0.6166575641725833,1.1577501445922498,123.76937567500879,64.0020113924088,0.35864583333333333,False,True,False,True,False
16,2,4,2,0,1,0,19,46290,5546,258042,86357,3794,21894,0,12999,11054,506,2,102686,0,0,0,25987,0,0.14,3681,648.3333333333334,0.1198098941456038,2.9880843475340737,0.14164774695039828,1.1759544056450153,823.1766340361745,470.9312820312388,0.1732894857038458,True,False,False,False,True
7,5,2,1,1,0,1,12,58632,13707,129890,39197,9098,32469,211,16724,15987,517,3,235644,0,0,0,2910,1,0.16,385,245.66666666666666,0.23378018829308228,3.313774013317346,0.1323024054982818,1.0460999562144242,98.18359885340122,179.61513364774163,0.2802057347007915,False,False,False,False,False
4,3,3,1,0,1,0,11,42656,10817,104804,18044,6995,40405,0,12136,14063,517,7,272615,0,0,0,38798,0,0.13,8374,-642.3333333333334,0.25358683420855216,5.808246508534693,0.21583586782823858,0.8629737609329446,130.60640859829775,352.5363679058909,0.1731221383492142,False,False,False,False,True
6,0,4,2,1,1,1,15,46415,12676,378001,159113,3665,15140,596,10723,10329,516,3,102492,0,0,0,10984,0,0.17,278,131.33333333333334,0.2731013680922116,2.375676406076185,0.02530954115076475,1.038145028560364,575.7348313330289,770.1228474574448,0.24207397622192867,False,True,False,True,False
11,6,5,0,1,1,1,16,56454,7862,476756,91277,5971,27062,0,11994,10577,511,2,82062,0,2,0,4638,0,0.1,1272,472.3333333333333,0.13926382541538243,5.223177799445644,0.2742561448900388,1.1339699347641108,207.87362225380446,715.6770936859049,0.2206414899120538,False,False,False,False,True
9,8,3,1,1,1,1,15,312156,70233,2470714,938731,51234,172178,2228,84898,81693,594,3,146385,0,1,0,29258,0,0.17,4023,1068.3333333333333,0.224993272594472,2.6319723115567717,0.1375008544671543,1.0392322475609905,818.2934840084976,922.7769294719326,0.29756414872980286,False,False,True,False,False
14,8,2,0,0,1,0,7,43552,12690,362304,52925,6799,24782,497,9087,10395,520,6,491502,0,0,1,13609,0,0.16,1134,-436.0,0.29137582659808964,6.8456117146906,0.0833272099346021,0.8741702741702742,468.920299999246,130.39722449693824,0.27435235251392137,True,False,False,True,True
3,9,2,3,0,1,1,9,40391,6212,148401,29648,1905,2530,0,11444,9334,510,9,735048,0,1,0,32920,0,0.13,8120,703.3333333333334,0.15379663786487088,5.005430383162439,0.24665856622114216,1.226055281765588,697.336515534872,309.7513227078391,0.7529644268774703,False,False,False,False,False
10,5,2,0,0,1,0,13,58599,13885,542415,209973,6676,22652,573,13632,14814,518,1,48304,0,0,0,23438,0,0.14,1465,-394.0,0.2369494359972013,2.583260704947779,0.06250533321955798,0.9202106115836372,399.2231318885513,799.3682404041832,0.2947201130143034,False,False,False,False,False
13,2,4,3,0,1,0,10,57377,10902,173272,81082,7007,40800,163,15694,13518,515,6,346692,0,1,0,35462,0,0.16,5947,725.3333333333334,0.19000644857695592,2.1369971140327078,0.16770063730190063,1.1609705577748188,709.5482702378649,350.72164600088576,0.17174019607843138,False,False,True,False,False
3,5,2,0,0,1,0,5,57528,9153,424236,51031,5813,6954,0,14246,12043,515,2,84556,1,0,1,3826,1,0.11,674,734.3333333333334,0.15910513141426783,8.313299758970038,0.17616309461578672,1.1829278418998588,742.9135220451096,762.790534358704,0.8359217716422203,True,False,False,True,True
3,8,2,0,0,1,1,16,59158,8378,476457,167076,9504,22190,146,13638,15404,511,5,304220,0,0,0,11581,0,0.13,975,-588.6666666666666,0.14162074444707393,2.851738131149896,0.08418962093083499,0.8853544533887302,492.04501497198095,501.34841639546977,0.4283010365029292,False,True,False,False,False
13,8,5,1,0,1,1,12,59273,12062,316307,45694,3677,5077,0,14191,14934,517,3,154638,0,2,0,25469,0,0.17,2420,-247.66666666666666,0.2034990636546151,6.922287390029325,0.09501747222113158,0.9502477567965716,341.85882111650665,222.71255490402797,0.7242466023242072,False,True,False,False,False
18,3,2,0,0,1,1,4,44399,5022,236864,61531,6170,27963,0,11707,10025,508,8,702872,0,0,0,11564,0,0.12,2139,560.6666666666666,0.11311065564539742,3.849506752693764,0.18497059840885507,1.167780548628429,364.30178333001084,496.41686822353705,0.22064871437256375,False,False,False,False,False
12,8,2,2,0,1,0,7,43331,11150,136390,33795,2044,10516,0,10783,9124,517,9,387576,0,0,1,3932,0,0.13,557,553.0,0.25732154808335833,4.035804113034472,0.14165818921668363,1.1818281455501973,637.2752132633707,169.81308923006623,0.19437048307341195,False,False,True,False,True
9,0,1,0,0,1,0,3,1149810,96537,6664030,2813044,115221,678961,0,275450,258578,646,4,287128,0,1,0,15557,0,0.17,916,5624.0,0.08395908889294754,2.368974676542564,0.058880246834222535,1.065249170463071,383.6184031012161,280.90767545936046,0.16970194164318717,False,False,True,False,False
16,1,1,1,0,1,0,19,40771,7417,205681,43561,4941,13824,402,11519,12176,511,3,212040,1,1,0,40028,0,0.15,11758,-219.0,0.18191852051703417,4.721677647436928,0.2937443789347457,0.9460413929040736,701.5891616455483,543.3417770883983,0.357421875,False,True,False,False,True
5,7,1,0,1,1,1,18,47033,8631,119994,36419,7037,22988,135,13553,14549,511,3,215211,0,0,1,35921,0,0.19,3727,-332.0,0.1835094508111326,3.2948186386226967,0.10375546337796832,0.9315416867138635,578.9745629282758,536.1092818480712,0.30611623455716025,False,False,False,False,False
6,7,4,0,0,1,1,13,49005,2690,102059,21030,8060,12140,426,10973,12548,503,3,114603,0,1,1,49902,0,0.17,3119,-525.0,0.05489235792266095,4.853019495958155,0.06250250490962286,0.8744819891616193,258.45682750737876,142.7124448342807,0.6639209225700164,False,True,False,True,False
9,3,4,0,0,0,0,1,52582,13908,410524,134671,3169,11060,0,15044,17619,522,5,61320,1,1,0,47150,0,0.11,12966,-858.3333333333334,0.26450116009280744,3.0483474541660787,0.2749946977730647,0.853850956353936,662.9723991994102,651.2633891574095,0.2865280289330922,False,True,False,False,True
8,5,2,0,1,1,1,7,47869,12922,439224,203160,2459,11168,348,10183,9819,519,7,419209,0,1,1,39328,1,0.12,4719,121.33333333333333,0.2699450583885187,2.1619610159480214,0.11999084621643613,1.0370709848253385,6.016623664984233,215.54220033739534,0.220182664756447,False,False,True,False,False
19,5,4,0,1,1,1,7,54522,4089,411912,190329,2832,8259,0,12443,14747,505,2,155124,0,0,0,14621,0,0.18,3582,-768.0,0.07499724881699131,2.1642103935816404,0.2449900827576773,0.8437648335254628,338.2396513317114,405.3250188000744,0.34289865601162367,False,True,False,True,True
7,5,1,0,0,1,0,11,47955,13878,282165,59085,4490,10515,482,14382,16323,519,7,480606,0,1,0,34846,0,0.14,3891,-647.0,0.28939630903972474,4.775577557755776,0.11166274464787924,0.8810880352876309,375.0910861347868,947.0429304313917,0.4270090347123157,False,False,False,False,False
18,0,4,0,1,1,0,7,313298,30751,2258030,557410,45257,132912,1956,83140,76804,550,8,781464,0,0,0,48219,1,0.14,2089,2112.0,0.098152557628839,4.050931989020649,0.04332317136398515,1.0824957033487839,564.3554553732388,901.9134520172547,0.34050349103166005,False,False,False,True,True
3,0,1,0,0,1,0,14,50878,14636,151231,37230,7344,41436,204,14879,16528,523,6,358506,0,0,0,21786,0,0.11,454,-549.6666666666666,0.28766854043004836,4.062073596561913,0.020839070963003765,0.900229912875121,223.7121716554128,722.7464450917938,0.17723718505647262,False,False,False,False,True
14,5,4,0,0,1,0,15,52272,3538,386547,83966,4362,15376,156,13709,12383,506,8,331040,0,0,0,6560,0,0.18,447,442.0,0.06768441995714723,4.603613367315342,0.06814024390243903,1.1070822902366146,458.0757193712658,359.98838273959785,0.2836888657648283,False,False,True,False,True
16,2,4,1,3,0,1,5,40135,9141,228117,89966,6643,27607,0,10696,9824,512,5,489230,0,2,0,47447,0,0.14,544,290.6666666666667,0.22775632241185997,2.5355912233510436,0.01146542457900394,1.0887622149837133,307.37974433257153,703.3978170874018,0.24062737711449994,False,False,False,False,False
1,1,1,0,0,1,0,7,269634,36781,1821313,395461,23623,60854,2251,77677,83295,549,3,166065,1,0,0,49103,0,0.19,12658,-1872.6666666666667,0.13641083839575127,4.605543909513201,0.2577846567419506,0.9325529743682094,189.40265363009934,702.9382722777609,0.3881914089460019,False,False,False,False,False
